fish_id,species,common_name,kingdom,phylum,class,order,family,genus,status,feeding_type,temp_max,weight_max,length_max,temp_pref_min,temp_pref_max,temp_range_min,temp_range_max,trophic_lvl_estimate_min,trophic_lvl_estimate_max,trophic_lvl,fecundity_mean,fecundity_min,fecundity_max,waterbody_name,wb_ph_min,wb_ph_max,wb_salinity_min,wb_salinity_max,wb_do_min,wb_do_max,wb_bod_min,wb_bod_max,wb_turbidity_min,wb_turbidity_max,wb_temp_min,wb_temp_max,invasion_risk_score
F0014,Danio albolineatus,Pearl danio,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,established,predator,,10.52,7.29,20.0,25.0,5.0,5.0,3.0089402599563537,3.0382754542967207,3.03,,3439.0,15000.0,Mae Khlong River ,7.5,7.5,0.0,0.5,6.8,6.8,1.5,1.5,25.0,25.0,28.0,28.0,0.7
F0014,Danio albolineatus,Pearl danio,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,established,predator,,10.52,7.29,20.0,25.0,5.0,5.0,3.0118999693014383,3.0789120771551697,3.03,,3439.0,15000.0,Sumatra rivers ,6.5,6.5,0.0,0.5,4.5,4.5,4.0,4.0,80.0,80.0,29.0,29.0,0.7
F0015,Rhodeus sinensis,Chinese bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Acheilognathidae,Rhodeus,established,other,,11.8,7.383333,,,9.707461968529602,9.590907275905854,2.5,2.5,,,3439.0,15000.0,Liangzi Lake,7.467335689066626,7.591766508301702,2.9014272818891342,4.338723727104256,9.965008786901356,16.759065788844843,1.5,1.5,6.574186880413095,-12.125710648146338,17.3,17.3,0.7
F0015,Rhodeus sinensis,Chinese bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Acheilognathidae,Rhodeus,established,other,,11.8,7.383333,,,9.68700808908079,9.58628459666572,2.5,2.5,,,3439.0,15000.0,Gaoqiao River ,7.83,7.83,3.383782057383487,4.211019348635945,9.1,9.1,2.3,2.3,7.833832913199583,-33.67288291004772,20.93592095143564,18.856130057065783,0.7
F0015,Rhodeus sinensis,Chinese bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Acheilognathidae,Rhodeus,established,other,,11.8,7.383333,,,9.706311192930064,9.59262523850728,2.5,2.5,,,3439.0,15000.0,Honghu Lake ,7.59,7.59,3.4425680883567344,4.055212230184843,9.47,9.47,4.833552828202006,6.236013064057393,6.623425337241098,-18.72662438143845,16.6,16.6,0.7
F0015,Rhodeus sinensis,Chinese bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Acheilognathidae,Rhodeus,established,other,,11.8,7.383333,,,9.683775318420642,9.581771197552468,2.5,2.5,,,3439.0,15000.0,Poyang Lake ,7.104609049681865,7.933290315354925,2.714298272494488,4.8658216988485945,7.511163372051564,31.590635009010704,2.550484998573342,20.5542874296847,6.779780505314758,105.65139802504468,19.02881366143435,26.43090972302024,0.7
F0015,Rhodeus sinensis,Chinese bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Acheilognathidae,Rhodeus,established,other,,11.8,7.383333,,,9.67936691474927,9.582002864855031,2.5,2.5,,,3439.0,15000.0,Dongjiang / Pearl River system,7.110721466264298,7.928374347808509,3.0529797694602845,4.706509904627756,8.8,8.8,3.7002742074821136,5.488869711414631,7.038302603883879,103.9899660381222,18.96942246140204,26.37309156208125,0.7
F0016,Barbodes semifasciolatus,Chinese barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbodes,established,other,,11.9,6.2,18.0,24.0,6.0,6.0,2.97263870371775,3.0178627238406253,2.77,,3439.0,300.0,"Typical stream, Hainan Island ",8.0,8.0,3.048791427881591,4.704307427861895,7.299429652673295,36.81756061149994,7.292732480337325,34.23244041402527,11.140069181463932,18.84491345729356,31.9,31.9,0.7
F0016,Barbodes semifasciolatus,Chinese barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbodes,established,other,,11.9,6.2,18.0,24.0,6.0,6.0,2.848497099444822,3.0512126582456203,2.77,,3439.0,300.0,"Nuʻuanu Reservoir, Oʻahu",6.930642307421107,7.865148963219812,2.659092257720657,4.686838719167614,8.072095442254469,31.011001199662203,1.932839538462762,20.135119041634503,6.653565903041622,98.47512382930712,20.02665320671713,26.28885118566796,0.7
F0017,Anabas testudineus,Climbing perch,Animalia,Chordata,Actinopterygii,Anabantiformes,Anabantidae,Anabas,invasive,predator,,13.2,17.44,22.0,30.0,8.0,8.0,2.9154391600047185,3.0315678578212184,2.76,30864.3,12570.8,49157.8,Laguna de Bay,9.12,9.12,0.7455,0.7455,7.54,7.54,1.93,1.93,6.058279276362827,-133.2937895435487,22.56423111682289,11.016335724155695,0.9
F0017,Anabas testudineus,Climbing perch,Animalia,Chordata,Actinopterygii,Anabantiformes,Anabantidae,Anabas,invasive,predator,,13.2,17.44,22.0,30.0,8.0,8.0,2.875996996893701,3.047881789378001,2.76,30864.3,12570.8,49157.8,"Chilika Lake, Rambha",7.4,8.5,2.6780540889951974,4.80502090065947,6.1,9.0,1.1,2.4,5.623938480308185,96.39511263752024,19.35088753063201,24.645245290548583,0.9
F0017,Anabas testudineus,Climbing perch,Animalia,Chordata,Actinopterygii,Anabantiformes,Anabantidae,Anabas,invasive,predator,,13.2,17.44,22.0,30.0,8.0,8.0,2.83619096819372,3.058948872977932,2.76,30864.3,12570.8,49157.8,Cempaka ,5.73,5.73,2.687187626380373,5.1087120220816375,0.74,5.1,-1.2425629426672593,4.92280670207391,15.96127819134199,-0.1002885835010829,32.4,33.8,0.9
F0017,Anabas testudineus,Climbing perch,Animalia,Chordata,Actinopterygii,Anabantiformes,Anabantidae,Anabas,invasive,predator,,13.2,17.44,22.0,30.0,8.0,8.0,2.367208634654949,3.170632524573305,2.76,30864.3,12570.8,49157.8,Thai koi / culture pond ,1.4,6.0,0.0,0.0,1.2,6.5,-21.75299782863197,-28.559275164973712,3.393792990595351,324.3162587845531,1.5,24.0,0.9
F0018,Rhinogobius giurinus,Oriental River Goby,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobius,established,other,1.45,14.9,9.533333,,,9.537226794896226,9.587727662749884,2.610592969985011,3.0573344245601777,3.21,,3439.0,15000.0,"Lake Erhai (Yunnan, China) ",7.5,10.01,0.0,0.0,2.0,102.0,1.1167559281180566,70.75731008506652,1.5346362002114589,262.60551778097954,16.891961471486947,31.14638816671444,0.7
F0018,Rhinogobius giurinus,Oriental River Goby,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobius,established,other,1.45,14.9,9.533333,,,9.448298779114303,9.571479207888425,3.04919641074785,3.0327444584469543,3.21,,3439.0,15000.0,"Tikub Lake (Tiaong, Quezon, Philippines) ",8.63,8.63,0.0,0.0,5.4,5.4,11.245561978561692,18.332948520350072,11.00626740688972,23.193209967872065,32.0,32.0,0.7
F0018,Rhinogobius giurinus,Oriental River Goby,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobius,established,other,1.45,14.9,9.533333,,,9.539206740354588,9.58580580967574,2.893906766489484,3.0741969454943936,3.21,,3439.0,15000.0,"Kawahara Lake (Nagasaki, Japan) ",7.0082815939882055,7.870124821597321,0.0,0.0,7.663792505719381,30.295903916952334,1.9624588329830708,18.815250109692087,6.748362385671006,95.60569985852646,18.83697088870136,25.416466744441603,0.7
F0019,Umbra limi,Central mudminnow,Animalia,Chordata,Actinopterygii,Esociformes,Umbridae,Umbra,established,predator,,14.91,10.6,17.0,22.0,5.0,5.0,2.310718211525456,3.0475650649669546,3.53,,3439.0,1500.0,"Osprey Marsh (Ontario, Canada)",6.340200331780266,8.42403156376453,0.0,0.0,2.0,159.0,-6.846038079535138,100.01781651394424,0.8127843449487973,282.7231018284106,13.0,31.0,0.7
F0019,Umbra limi,Central mudminnow,Animalia,Chordata,Actinopterygii,Esociformes,Umbridae,Umbra,established,predator,,14.91,10.6,17.0,22.0,5.0,5.0,2.8794584090640534,3.047691047395557,3.53,,3439.0,1500.0,"Pushaw Lake (Penobscot Co., Maine, USA) ",7.021798398695498,7.753365700854918,0.0,0.0,8.2,8.2,3.232364733326836,6.206499152493685,6.73589825259722,63.88592761474587,20.0,24.0,0.7
F0019,Umbra limi,Central mudminnow,Animalia,Chordata,Actinopterygii,Esociformes,Umbridae,Umbra,established,predator,,14.91,10.6,17.0,22.0,5.0,5.0,2.837321209457558,3.046378759739738,3.53,,3439.0,1500.0,Souris / Mouse River,6.913308385023867,7.859101006807626,2.77873761368025,4.619836938092639,5.0,5.0,3.0217442906661383,6.098690184995818,6.787072352696945,98.1537314363307,20.30042454254956,26.48565021393583,0.7
F0019,Umbra limi,Central mudminnow,Animalia,Chordata,Actinopterygii,Esociformes,Umbridae,Umbra,established,predator,,14.91,10.6,17.0,22.0,5.0,5.0,2.7542004802623654,3.063966913172447,3.53,,3439.0,1500.0,St. Clair National Wildlife Centre / Long Point region ,6.673655912080552,8.195833522918461,0.0,0.0,9.3328655434549,23.06071257793515,-0.054346837507726,8.904784079371144,-0.0919093651231097,209.658365556706,6.0,21.0,0.7
F0019,Umbra limi,Central mudminnow,Animalia,Chordata,Actinopterygii,Esociformes,Umbridae,Umbra,established,predator,,14.91,10.6,17.0,22.0,5.0,5.0,2.8290737677057187,3.0456677952846785,3.53,,3439.0,1500.0,Long Point Bay / Lake Erie ,6.90976939570958,7.863524025706825,0.0,0.0,8.168256835391182,30.983862809242005,1.9132425551859635,20.319926197148547,6.433253604635679,100.36924843595904,20.35511602448696,26.52575959357933,0.7
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15.0,11.2,,,9.470356598878617,9.5779606627339,3.0603072159782028,3.0431480982009846,3.2,2976.5,720.0,5233.0,Joydia Baor,8.53,8.53,3.266782625173025,4.737416466157217,7.07,7.07,10.369081621597228,16.43414604524112,9.923636091419436,15.091959828364594,28.53,28.53,0.25
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15.0,11.2,,,9.476397421277747,9.57720751732526,3.045068552312467,3.0472785926031127,3.2,2976.5,720.0,5233.0,Baluhar Baor,8.31,8.31,3.22716328942824,4.745544500911993,6.58,6.58,9.39136027832134,15.055509939570172,10.217393720060397,11.438217011979503,28.31,28.31,0.25
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15.0,11.2,,,9.449917500578051,9.580857270601072,3.112973521920441,3.028894265100264,3.2,2976.5,720.0,5233.0,Fatehpur Baor,9.3,9.3,3.407139091224753,4.702030477887142,8.82,8.82,13.77307186126026,21.208005949224138,8.841891298750518,27.671478201069192,29.17,29.17,0.25
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15.0,11.2,,,9.50862750747675,9.579789944918575,2.96605169606921,3.0639506463005683,3.2,2976.5,720.0,5233.0,Marjad Baor,7.62,7.62,3.0681023763365647,4.684468647600093,4.6,4.6,5.986157081196897,9.767499481599272,10.11836863415947,-3.933136363197775,25.17,25.17,0.25
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15.0,11.2,,,9.588051203600443,9.586060097863868,2.8445496180244847,3.095657183366392,3.2,2976.5,720.0,5233.0,Padma River (Bheramara / Rajshahi),6.5,8.0,2.642933771962093,4.779751689295257,4.35,10.47,1.26,3.12,6.762245526590679,23.23229637700589,18.36,18.36,0.25
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15.0,11.2,,,9.588051203600443,9.586060097863868,2.8445496180244847,3.095657183366392,3.2,2976.5,720.0,5233.0,Ganges River (Rajshahi stretch),6.5,8.0,2.642933771962093,4.779751689295257,4.35,10.47,1.26,3.12,6.762245526590679,23.23229637700589,18.36,18.36,0.25
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15.0,11.2,,,9.5199141563873,9.58606983995653,2.9837627128310964,3.0726742483322456,3.2,2976.5,720.0,5233.0,Jamuna River ,7.14,8.63,2.609557877265187,5.169556881187618,7.0,7.0,3.948775454522046,5.969464214200011,5.497703956071629,187.4551527740568,18.0,30.0,0.25
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15.0,11.2,,,9.54016966782691,9.585938719344131,2.912439743269919,3.077525666746533,3.2,2976.5,720.0,5233.0,Rupsha River / Mathabhanga ,7.008214120160579,7.870225193731656,2.626658070310953,4.893688245549617,7.605815659637527,30.513701228835657,1.965089693371187,19.027645193975083,6.906502075453654,94.69785537220667,18.84103103063466,25.42308039454402,0.25
F0020,Mystus tengara,Tengara catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Mystus,reported,predator,,15.0,11.2,,,9.54016966782691,9.585938719344131,2.912439743269919,3.077525666746533,3.2,2976.5,720.0,5233.0,Ashura Beel / Dikshi / Medi / Mara Beel,7.008214120160579,7.870225193731656,2.626658070310953,4.893688245549617,7.605815659637527,30.513701228835657,1.965089693371187,19.027645193975083,6.906502075453654,94.69785537220667,18.84103103063466,25.42308039454402,0.25
F0021,Engraulis encrasicolus,European anchovy,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,reported,planktivore,3.617647,19.10667,16.91667,,,9.570835111220887,9.598591332909823,2.7531719782539543,3.0598974546060886,3.12,94527.13,22383.47,142134.3,Bay of Biscay ,7.249589553063823,7.712282736044971,18.53,18.53,7.94,7.94,3.5056499363452183,4.271926526145052,5.808009685633744,37.14246444619437,14.0,18.0,0.25
F0021,Engraulis encrasicolus,European anchovy,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,reported,planktivore,3.617647,19.10667,16.91667,,,9.525563280275788,9.57689357437587,2.842628306867176,3.046494829917875,3.12,94527.13,22383.47,142134.3,South-eastern Black Sea ,7.254146291277059,7.59977802400005,18.53,18.53,7.94,7.94,4.880939056420406,8.241541509493771,10.850725628267226,-1.296893195412537,25.47,25.47,0.25
F0021,Engraulis encrasicolus,European anchovy,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,reported,planktivore,3.617647,19.10667,16.91667,,,9.54826635632294,9.5872747032305,2.7594184804336392,3.0555026725850696,3.12,94527.13,22383.47,142134.3,Venice Lagoon (Italy),7.0110548400414405,7.871390022851774,20.0,35.0,7.828991964512584,31.39088050108357,2.052275596570883,19.759039023403982,7.832969681004071,88.15705684204772,18.8745688877906,25.48999497281447,0.25
F0021,Engraulis encrasicolus,European anchovy,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,reported,planktivore,3.617647,19.10667,16.91667,,,9.541051180234948,9.580013723971,2.8711795359697327,3.0457969106953167,3.12,94527.13,22383.47,142134.3,Gulf of Trieste / Northern Adriatic (coastal monitoring),7.286053135358921,7.590499146073913,35.0,38.0,14.172930126925372,31.138460828129183,4.282348756948959,18.86715027648264,10.7688342184697,-8.170294988862224,24.0,24.0,0.25
F0021,Engraulis encrasicolus,European anchovy,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,reported,planktivore,3.617647,19.10667,16.91667,,,9.575960166816188,9.600717081503108,2.8381132234159434,3.0635841113826525,3.12,94527.13,22383.47,142134.3,Ebro continental shelf ,6.641224544259657,8.316067279251987,37.8,37.8,15.978573380675249,23.527019830859405,1.1720573201409898,5.7425221022687,3.009493904567101,230.4704427692152,8.35,25.5,0.25
F0021,Engraulis encrasicolus,European anchovy,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,reported,planktivore,3.617647,19.10667,16.91667,,,9.577703717439114,9.597883535342785,2.8357581677792942,3.05683472164592,3.12,94527.13,22383.47,142134.3,Gulf of Cadiz / Gulf of Lions,7.345371330607914,7.622812733073017,35.0,37.8,15.361597591363378,25.371686882399203,3.703033391474424,11.581801340971278,6.993918203705165,3.410710412501317,15.0,17.0,0.25
F0021,Engraulis encrasicolus,European anchovy,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,reported,planktivore,3.617647,19.10667,16.91667,,,9.577142478429638,9.59765817819796,2.8479477443736143,3.056395813427806,3.12,94527.13,22383.47,142134.3,Guadiana estuary ,7.34816911242662,7.62178276483991,35.0,35.0,16.112346908369624,24.97426677614839,3.8187258857149153,10.92260215654247,6.929218710546186,3.707353018892008,15.0,17.0,0.25
F0022,Pterophyllum scalare,Freshwater angelfish,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,failed,other,,22.0,10.5,24.0,30.0,6.0,6.0,2.5998263534546626,3.119280874001776,3.6,,3439.0,15000.0,Rio Negro ,2.9,5.5,0.0,0.0,6.800445208612226,38.079741057077136,-14.95754593817517,2.3563105086375127,5.0,5.0,26.0,31.0,0.1
F0022,Pterophyllum scalare,Freshwater angelfish,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,failed,other,,22.0,10.5,24.0,30.0,6.0,6.0,3.083784735263898,3.081456972413004,3.6,,3439.0,15000.0,Solimões River,7.0,7.0,0.0,0.0,11.86668719359002,19.06344913846522,7.399033889802158,27.45765322958978,80.0,80.0,24.0,30.0,0.1
F0022,Pterophyllum scalare,Freshwater angelfish,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,failed,other,,22.0,10.5,24.0,30.0,6.0,6.0,2.851569557489095,3.052127429277057,3.6,,3439.0,15000.0,Amazon River ,6.6,6.6,0.0,0.0,2.45,7.02,1.571314796175276,7.941339807481267,10.24081677572179,50.76690931446586,24.0,29.0,0.1
F0022,Pterophyllum scalare,Freshwater angelfish,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,failed,other,,22.0,10.5,24.0,30.0,6.0,6.0,2.857389005789333,3.060480458837893,3.6,,3439.0,15000.0,Ucayali River ,6.0,6.0,0.0,0.0,7.21701421790277,34.536707248258985,-1.866380593821411,19.279018995483103,11.96178309352155,32.83795023201441,26.0,30.0,0.1
F0022,Pterophyllum scalare,Freshwater angelfish,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,failed,other,,22.0,10.5,24.0,30.0,6.0,6.0,2.854772324960704,3.0525509283146395,3.6,,3439.0,15000.0,Oyapock River ,6.93153986912713,7.865327913502384,0.0,0.0,8.057144898578597,30.81745333220965,1.9216780479200075,19.979085817193408,6.490683690676811,99.1656308355698,20.020052627724628,26.278435012059266,0.1
F0022,Pterophyllum scalare,Freshwater angelfish,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,failed,other,,22.0,10.5,24.0,30.0,6.0,6.0,2.854772324960704,3.0525509283146395,3.6,,3439.0,15000.0,Essequibo River ,6.93153986912713,7.865327913502384,0.0,0.0,8.057144898578597,30.81745333220965,1.9216780479200075,19.979085817193408,6.490683690676811,99.1656308355698,20.020052627724628,26.278435012059266,0.1
F0022,Pterophyllum scalare,Freshwater angelfish,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Pterophyllum,failed,other,,22.0,10.5,24.0,30.0,6.0,6.0,2.852934802416608,3.052510904588244,3.6,,3439.0,15000.0,Lake Worth Drainage Canal,6.931367181077745,7.865432624186988,2.664564715310247,4.680846577763815,8.074797446146144,30.9873881172053,1.933442740570154,20.119787606842564,6.642617061517786,98.28603866985304,20.024605579199644,26.28704227646256,0.1
F0023,Glossolepis incisa,Red rainbowfish,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,reported,other,,22.58,11.9,,,9.507116859698751,9.56353261303375,3.0067993551937824,3.0589599602445787,2.8,2016.0,910.0,3122.0,Lake Sentani ,7.06,7.25,0.0,0.0,4.8,4.99,3.11,8.23,1.0,2.0,30.22,31.06,0.25
F0023,Glossolepis incisa,Red rainbowfish,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,reported,other,,22.58,11.9,,,9.523489065338484,9.560488004087702,2.932836849289404,3.080658713463171,2.8,2016.0,910.0,3122.0,Lake Sentani ,6.2,8.2,0.0,0.0,2.75,7.57,0.9635343505937436,6.72986284366858,11.00634528774126,104.25814547254733,29.0,33.0,0.25
F0023,Glossolepis incisa,Red rainbowfish,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,reported,other,,22.58,11.9,,,9.53862053452548,9.580130910292256,2.898890074682531,3.088833271079471,2.8,2016.0,910.0,3122.0,Haway / Hawaii River ,6.0,7.0,0.0,0.0,6.939964082237177,31.10685516749716,-2.2147553814955394,14.391345738755566,7.640466298526913,170.97275285231234,17.76727612764961,30.95160076283991,0.25
F0023,Glossolepis incisa,Red rainbowfish,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,reported,other,,22.58,11.9,,,9.539078971788069,9.585767266312896,2.9124119180808683,3.07706969817396,2.8,2016.0,910.0,3122.0,Yamolo (Yabawi) River ,7.008241705107072,7.870066880898202,0.0,0.0,7.663645501339876,30.310226953974443,1.9639120407252653,18.82367427971629,6.752139143847863,95.6387963035898,18.836901635532072,25.414956196022786,0.25
F0023,Glossolepis incisa,Red rainbowfish,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,reported,other,,22.58,11.9,,,9.539078971788069,9.585767266312896,2.9124119180808683,3.07706969817396,2.8,2016.0,910.0,3122.0,Hobay River (inlet),7.008241705107072,7.870066880898202,0.0,0.0,7.663645501339876,30.310226953974443,1.9639120407252653,18.82367427971629,6.752139143847863,95.6387963035898,18.836901635532072,25.414956196022786,0.25
F0023,Glossolepis incisa,Red rainbowfish,Animalia,Chordata,Actinopterygii,Atheriniformes,Melanotaeniidae,Glossolepis,reported,other,,22.58,11.9,,,9.539078971788069,9.585767266312896,2.9124119180808683,3.07706969817396,2.8,2016.0,910.0,3122.0,Jaifuri / Djaifuri estuary (east),7.008241705107072,7.870066880898202,0.0,0.0,7.663645501339876,30.310226953974443,1.9639120407252653,18.82367427971629,6.752139143847863,95.6387963035898,18.836901635532072,25.414956196022786,0.25
F0024,Cabdio morar,Morari,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,established,other,,22.89,14.4,22.0,,9.540272600070768,9.585970393692108,2.8916181338685605,3.074172413346344,3.2,,3439.0,15000.0,Mashkil River,7.00810890593882,7.870229532281924,2.626050047549958,4.895416595403071,7.605530303818323,30.50310326861984,1.963423646398628,19.02165774086783,6.904698196136398,94.70077745002204,18.841523840176382,25.42507400884489,0.7
F0024,Cabdio morar,Morari,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Cabdio,established,other,,22.89,14.4,,,9.540272600070768,9.585970393692108,2.8916181338685605,3.074172413346344,3.2,,3439.0,15000.0,Sarbaz River,7.00810890593882,7.870229532281924,2.626050047549958,4.895416595403071,7.605530303818323,30.50310326861984,1.963423646398628,19.02165774086783,6.904698196136398,94.70077745002204,18.841523840176382,25.42507400884489,0.7
